stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
111;112;0x0000000I64X;224;P;00:00:03:733;7141;25;;;;;37.129404;;57 128;585;0;3 188;0;;778;1 968;13 251;;4 893;113;3 682;26 754;0;
112;111;0x0000000I64X;222;B;00:00:03:700;1163;28;;;;;39.386770;;9 304;1 014;0;1 357;0;;8;16;4 329;;548;18;263;818;0;
113;114;0x0000000I64X;228;P;00:00:03:800;9271;25;;;;;36.937513;;74 168;380;0;3 666;0;;1 358;3 149;14 719;;5 504;156;4 358;38 582;0;
114;113;0x0000000I64X;226;B;00:00:03:766;1266;28;;;;;39.821468;;10 128;1 021;0;1 445;0;;4;9;4 809;;605;18;259;997;0;
115;116;0x0000000I64X;232;P;00:00:03:866;7227;25;;;;;38.352817;;57 816;500;0;3 213;0;;869;2 115;13 824;;5 514;99;3 870;25 744;0;
116;115;0x0000000I64X;230;B;00:00:03:833;1361;27;;;;;40.491563;;10 888;1 014;0;1 541;0;;18;30;5 216;;698;20;398;942;0;
117;118;0x0000000I64X;236;P;00:00:03:933;7347;25;;;;;38.366309;;58 776;459;0;3 450;0;;1 045;2 488;13 160;;5 065;124;3 634;27 307;0;
118;117;0x0000000I64X;234;B;00:00:03:900;1443;27;;;;;40.152957;;11 544;1 001;0;1 567;0;;22;50;4 966;;782;30;424;1 690;0;
119;120;0x0000000I64X;240;P;00:00:04:000;7003;25;;;;;37.562785;;56 024;462;0;3 452;0;;1 084;2 542;13 844;;4 891;129;3 668;23 838;0;
120;119;0x0000000I64X;238;B;00:00:03:966;1615;27;;;;;40.450110;;12 920;1 017;0;1 674;0;;31;70;5 827;;908;42;509;1 812;0;
121;122;0x0000000I64X;244;P;00:00:04:066;7927;25;;;;;39.038649;;63 416;306;0;3 860;0;;1 253;3 622;14 695;;5 098;106;3 941;28 021;0;
122;121;0x0000000I64X;242;B;00:00:04:033;1553;26;;;;;40.697775;;12 424;984;0;1 664;0;;48;76;5 523;;873;28;520;1 643;0;
123;124;0x0000000I64X;248;P;00:00:04:133;7788;25;;;;;38.046220;;62 304;412;0;3 576;0;;926;2 123;15 411;;5 126;104;3 985;28 756;0;
124;123;0x0000000I64X;246;B;00:00:04:100;2178;27;;;;;40.423209;;17 424;958;0;2 069;0;;48;111;7 863;;1 379;44;865;2 896;0;
