MP4, , Basic info, , , , , , , FrameNum,,,,  FrameRatio(%),,,FrameSize,,,,CompressedRatio(%),,,, QP, , ,
MP4, Filesize(MB), profile, level, EncM, Resol, FrRate, Dura,PSNR, All, I, P, B, I,  P,  B,  Avg, I, P, B,  Avg,  I,  P,  B,  Avg, Max, Min,
Apps-Douyin-Muse-10-iphone7:7p-Douyin.mp4, 2.12, High, 3.1,CABAC, 540 x 960,30, 00:00:09:900,37.93, 297, 2 ,160 , 135 ,0.67, 53.87,45.45, 6939 ,34 119 , 10 203 ,2 669 ,  112, 22,  76, 291, 27.09,39, 7
Apps-Douyin-Muse-10-iphone7:7p-Muse.mp4, 2.44, High, 3.1,CABAC, 540 x 960,25, 00:00:11:560,35.72, 289, 1 ,148 , 140 ,0.34, 51.21,48.44, 8393 ,35 279 , 12 421 ,3 942 ,  92, 22,  62, 197, 28.21,44, 20
Douyin-self-01-iphone7:7-01.mp4, 2.82, High, 3.1,CABAC, 540 x 960,30, 00:00:15:066,39.22, 452, 2 ,258 , 192 ,0.44, 57.07,42.47, 5999 ,21 983 , 8 649 ,2 272 ,  129, 35,  89, 342, 25.27,43, 8
Douyin-self-01-iphone7:7-02.mp4, 2.85, High, 3.1,CABAC, 540 x 960,30, 00:00:15:066,39.92, 452, 2 ,247 , 203 ,0.44, 54.64,44.91, 6061 ,20 559 , 9 025 ,2 310 ,  128, 37,  86, 336, 24.51,37, 6
Douyin-self-02-iphone7:7-01.mp4, 4.09, High, 3.1,CABAC, 540 x 960,30, 00:00:15:100,31.80, 453, 2 ,216 , 235 ,0.44, 47.68,51.87, 8917 ,74 143 , 15 750 ,2 081 ,  87, 10,  49, 373, 32.52,49, 11
Douyin-self-02-iphone7:7-02.mp4, 4.21, High, 3.1,CABAC, 540 x 960,30, 00:00:15:100,31.49, 453, 2 ,219 , 232 ,0.44, 48.34,51.21, 9204 ,74 776 , 16 096 ,2 132 ,  84, 10,  48, 364, 33.03,41, 10
Douyin-self-03-iphone7:7-01.mp4, 2.47, High, 3.1,CABAC, 540 x 960,30, 00:00:15:066,38.29, 452, 2 ,213 , 237 ,0.44, 47.12,52.43, 5172 ,21 635 , 8 761 ,1 807 ,  150, 35,  88, 430, 26.15,42, 9
Douyin-self-03-iphone7:7-02.mp4, 2.59, High, 3.1,CABAC, 540 x 960,30, 00:00:15:066,38.07, 452, 2 ,222 , 228 ,0.44, 49.11,50.44, 5457 ,26 338 , 9 143 ,1 684 ,  142, 29,  85, 461, 26.53,43, 5
Douyin-self-04-iphone7:7p-01.mp4, 2.24, High, 3.1,CABAC, 540 x 960,30, 00:00:12:333,37.78, 370, 2 ,162 , 206 ,0.54, 43.78,55.67, 5783 ,50 396 , 10 721 ,1 466 ,  134, 15,  72, 530, 26.58,38, 5
Douyin-self-04-iphone7:7p-02.mp4, 2.06, High, 3.1,CABAC, 540 x 960,30, 00:00:12:266,38.47, 368, 2 ,162 , 204 ,0.54, 44.02,55.43, 5321 ,42 435 , 9 743 ,1 445 ,  146, 18,  79, 538, 25.72,37, 5
