MP4, , Basic info, , , , , , , FrameNum,,,,  FrameRatio(%),,,FrameSize,,,,CompressedRatio(%),,,, QP, , ,
MP4, Filesize(MB), profile, level, EncM, Resol, FrRate, Dura,PSNR, All, I, P, B, I,  P,  B,  Avg, I, P, B,  Avg,  I,  P,  B,  Avg, Max, Min,
Douyin-self-02-iphone7:7-01.mp4, 4.09, High, 3.1,CABAC, 540 x 960,30, 00:00:15:100,31.80, 453, 2 ,216 , 235 ,0.44, 47.68,51.87, 8917 ,74 143 , 15 750 ,2 081 ,  87, 10,  49, 373, 32.52,49, 11
Douyin-self-02-iphone7:7-02.mp4, 4.21, High, 3.1,CABAC, 540 x 960,30, 00:00:15:100,31.49, 453, 2 ,219 , 232 ,0.44, 48.34,51.21, 9204 ,74 776 , 16 096 ,2 132 ,  84, 10,  48, 364, 33.03,41, 10
Douyin-self-03-iphone7:7-01.mp4, 2.47, High, 3.1,CABAC, 540 x 960,30, 00:00:15:066,38.29, 452, 2 ,213 , 237 ,0.44, 47.12,52.43, 5172 ,21 635 , 8 761 ,1 807 ,  150, 35,  88, 430, 26.15,42, 9
Douyin-self-03-iphone7:7-02.mp4, 2.59, High, 3.1,CABAC, 540 x 960,30, 00:00:15:066,38.07, 452, 2 ,222 , 228 ,0.44, 49.11,50.44, 5457 ,26 338 , 9 143 ,1 684 ,  142, 29,  85, 461, 26.53,43, 5
Douyin-self-04-iphone7:7p-01.mp4, 2.24, High, 3.1,CABAC, 540 x 960,30, 00:00:12:333,37.78, 370, 2 ,162 , 206 ,0.54, 43.78,55.67, 5783 ,50 396 , 10 721 ,1 466 ,  134, 15,  72, 530, 26.58,38, 5
Douyin-self-04-iphone7:7p-02.mp4, 2.06, High, 3.1,CABAC, 540 x 960,30, 00:00:12:266,38.47, 368, 2 ,162 , 204 ,0.54, 44.02,55.43, 5321 ,42 435 , 9 743 ,1 445 ,  146, 18,  79, 538, 25.72,37, 5
Douyin-self-05-iphone7:7p-01.mp4, 1.76, High, 3.1,CABAC, 540 x 960,30, 00:00:15:066,41.66, 452, 2 ,215 , 235 ,0.44, 47.56,51.99, 3541 ,22 151 , 5 348 ,1 730 ,  219, 35,  145, 449, 23.09,36, 8
Douyin-self-05-iphone7:7p-02.mp4, 2.05, High, 3.1,CABAC, 540 x 960,30, 00:00:15:066,40.32, 452, 2 ,268 , 182 ,0.44, 59.29,40.26, 4219 ,25 278 , 5 807 ,1 647 ,  184, 30,  133, 472, 24.38,37, 8
Douyin-self-0x-iphone7:7-01.mp4, 1.04, High, 3.1,CABAC, 540 x 960,30, 00:00:07:666,39.45, 230, 2 ,106 , 122 ,0.86, 46.08,53.04, 4169 ,15 882 , 6 621 ,1 846 ,  186, 48,  117, 421, 24.72,42, 9
Douyin-self-0xx-iphone7:7-01.mp4, 1.39, High, 3.1,CABAC, 540 x 960,30, 00:00:07:366,37.13, 221, 1 ,86 , 134 ,0.45, 38.91,60.63, 6033 ,42 241 , 10 290 ,3 031 ,  128, 18,  75, 256, 27.61,43, 6
